adhocMargin,applicableMargin,averagePrice,basePrice,bcEndDate,bcStartDate,buyPrice1,buyPrice2,buyPrice3,buyPrice4,buyPrice5,buyQuantity1,buyQuantity2,buyQuantity3,buyQuantity4,buyQuantity5,change,closePrice,cm_adj_high_dt,cm_adj_low_dt,cm_ffm,companyName,css_status_desc,custom_MD_index,date1,date2,dayHigh,dayLow,deliveryQuantity,deliveryToTradedQuantity,exDate,extremeLossMargin,faceValue,high52,indexVar,isExDateFlag,isinCode,lastPrice,low52,marketType,ndEndDate,ndStartDate,open,pChange,previousClose,priceBand,pricebandlower,pricebandupper,purpose,quantityTraded,recordDate,secDate,securityVar,sellPrice1,sellPrice2,sellPrice3,sellPrice4,sellPrice5,sellQuantity1,sellQuantity2,sellQuantity3,sellQuantity4,sellQuantity5,series,surv_indicator,symbol,totalBuyQuantity,totalSellQuantity,totalTradedValue,totalTradedVolume,varMargin
,15.87,108.92,107.7,29-JUL-19,23-JUL-19,109.25,109.2,109.15,109.1,109.05,205.0,10514.0,13068.0,17863.0,24360.0,1.55,0.0,21-DEC-18,09-OCT-19,6679.0,L&T Finance Holdings Limited,Listed,0,0,0,109.85,107.7,6811822.0,27.82,19-JUL-19,5.0,10.0,159.25,,False,INE498L01015,109.25,78.6,N,,,108.0,1.44,107.7,No Band,96.95,118.45,ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,24488885.0,,27-Nov-2019 00:00:00,10.87,109.3,109.35,109.4,109.45,109.5,4332.0,17051.0,24047.0,20628.0,31163.0,EQ,,L&amp;TFH,3325105.0,2046834.0,6910.18,6344269.0,10.87
,15.87,108.93,107.7,29-JUL-19,23-JUL-19,109.15,109.1,109.05,109.0,108.95,455.0,2396.0,18125.0,47986.0,15804.0,1.5,0.0,21-DEC-18,09-OCT-19,6679.0,L&T Finance Holdings Limited,Listed,0,0,0,109.85,107.7,2659179.0,42.89,19-JUL-19,5.0,10.0,159.25,,False,INE498L01015,109.2,78.6,N,,,108.0,1.39,107.7,No Band,96.95,118.45,ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,6200515.0,,28-Nov-2019 10:00:00,10.87,109.2,109.25,109.3,109.35,109.4,6957.0,10247.0,26102.0,15999.0,23228.0,EQ,,L&amp;TFH,3310566.0,2097034.0,7099.28,6517286.0,10.87
,15.87,108.93,107.7,29-JUL-19,23-JUL-19,109.15,109.1,109.05,109.0,108.95,455.0,2396.0,18125.0,47986.0,15804.0,1.5,0.0,21-DEC-18,09-OCT-19,6679.0,L&T Finance Holdings Limited,Listed,0,0,0,109.85,107.7,2659179.0,42.89,19-JUL-19,5.0,10.0,159.25,,False,INE498L01015,109.2,78.6,N,,,108.0,1.39,107.7,No Band,96.95,118.45,ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,6200515.0,,28-Nov-2019 10:00:00,10.87,109.2,109.25,109.3,109.35,109.4,6957.0,10247.0,26102.0,15999.0,23228.0,EQ,,L&amp;TFH,3310566.0,2097034.0,7099.28,6517286.0,10.87
,15.87,108.94,107.7,29-JUL-19,23-JUL-19,109.05,109.0,108.95,108.9,108.85,1809.0,12213.0,11897.0,19388.0,15329.0,1.4,0.0,21-DEC-18,09-OCT-19,6679.0,L&T Finance Holdings Limited,Listed,0,0,0,109.85,107.7,2659179.0,42.89,19-JUL-19,5.0,10.0,159.25,,False,INE498L01015,109.1,78.6,N,,,108.0,1.3,107.7,No Band,96.95,118.45,ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,6200515.0,,28-Nov-2019 10:00:00,10.87,109.1,109.15,109.2,109.25,109.3,14670.0,11126.0,30899.0,25941.0,21462.0,EQ,,L&amp;TFH,3313296.0,2201980.0,7259.16,6663452.0,10.87
,15.87,108.94,107.7,29-JUL-19,23-JUL-19,109.1,109.05,109.0,108.95,108.9,5684.0,8589.0,22131.0,15270.0,24271.0,1.4,0.0,21-DEC-18,09-OCT-19,6679.0,L&T Finance Holdings Limited,Listed,0,0,0,109.85,107.7,2659179.0,42.89,19-JUL-19,5.0,10.0,159.25,,False,INE498L01015,109.1,78.6,N,,,108.0,1.3,107.7,No Band,96.95,118.45,ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,6200515.0,,28-Nov-2019 10:00:00,10.87,109.2,109.25,109.3,109.35,109.4,6663.0,19968.0,32152.0,15927.0,20202.0,EQ,,L&amp;TFH,3326348.0,2179995.0,7291.12,6692782.0,10.87
,15.87,108.94,107.7,29-JUL-19,23-JUL-19,109.3,109.25,109.2,109.15,109.1,2896.0,8010.0,18520.0,14197.0,23833.0,1.6,0.0,21-DEC-18,09-OCT-19,6679.0,L&T Finance Holdings Limited,Listed,0,0,0,109.85,107.7,2659179.0,42.89,19-JUL-19,5.0,10.0,159.25,,False,INE498L01015,109.3,78.6,N,,,108.0,1.49,107.7,No Band,96.95,118.45,ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,6200515.0,,28-Nov-2019 10:00:00,10.87,109.35,109.4,109.45,109.5,109.55,197.0,13825.0,12692.0,52106.0,21424.0,EQ,,L&amp;TFH,3359697.0,2141040.0,7365.66,6761211.0,10.87
,15.87,108.94,107.7,29-JUL-19,23-JUL-19,109.15,109.1,109.05,109.0,108.95,523.0,6440.0,14275.0,42085.0,18026.0,1.45,0.0,21-DEC-18,09-OCT-19,6679.0,L&T Finance Holdings Limited,Listed,0,0,0,109.85,107.7,2659179.0,42.89,19-JUL-19,5.0,10.0,159.25,,False,INE498L01015,109.15,78.6,N,,,108.0,1.35,107.7,No Band,96.95,118.45,ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,6200515.0,,28-Nov-2019 10:00:00,10.87,109.2,109.25,109.3,109.35,109.4,1398.0,5202.0,11550.0,22923.0,28423.0,EQ,,L&amp;TFH,3327883.0,2190771.0,7417.18,6808498.0,10.87
,15.87,109.03,107.7,29-JUL-19,23-JUL-19,110.2,110.15,110.1,110.05,110.0,4985.0,7787.0,14963.0,5663.0,15434.0,2.5,0.0,21-DEC-18,09-OCT-19,6679.0,L&T Finance Holdings Limited,Listed,0,0,0,110.4,107.7,2659179.0,42.89,19-JUL-19,5.0,10.0,159.25,,False,INE498L01015,110.2,78.6,N,,,108.0,2.32,107.7,No Band,96.95,118.45,ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,6200515.0,,28-Nov-2019 10:00:00,10.87,110.25,110.3,110.35,110.4,110.45,1298.0,5762.0,12410.0,20854.0,40406.0,EQ,,L&amp;TFH,3044138.0,1852716.0,8197.96,7518999.0,10.87
,15.87,109.06,107.7,29-JUL-19,23-JUL-19,109.5,109.45,109.4,109.35,109.3,10127.0,10885.0,13117.0,8199.0,20608.0,1.8,0.0,21-DEC-18,09-OCT-19,6679.0,L&T Finance Holdings Limited,Listed,0,0,0,110.4,107.7,2659179.0,42.89,19-JUL-19,5.0,10.0,159.25,,False,INE498L01015,109.5,78.6,N,,,108.0,1.67,107.7,No Band,96.95,118.45,ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,6200515.0,,28-Nov-2019 10:00:00,10.87,109.6,109.65,109.7,109.75,109.8,11835.0,12510.0,17894.0,16772.0,21433.0,EQ,,L&amp;TFH,2987736.0,2121486.0,8530.88,7822190.0,10.87
,15.87,109.07,107.7,29-JUL-19,23-JUL-19,109.7,109.65,109.6,109.55,109.5,7922.0,13978.0,19331.0,13170.0,26235.0,2.05,0.0,21-DEC-18,09-OCT-19,6679.0,L&T Finance Holdings Limited,Listed,0,0,0,110.4,107.7,2659179.0,42.89,19-JUL-19,5.0,10.0,159.25,,False,INE498L01015,109.75,78.6,N,,,108.0,1.9,107.7,No Band,96.95,118.45,ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,6200515.0,,28-Nov-2019 10:00:00,10.87,109.75,109.8,109.85,109.9,109.95,1988.0,1573.0,18484.0,23024.0,22626.0,EQ,,L&amp;TFH,3036660.0,2106415.0,8629.61,7911992.0,10.87
,15.87,109.09,107.7,29-JUL-19,23-JUL-19,109.65,109.6,109.55,109.5,109.45,1306.0,13756.0,12014.0,9607.0,8203.0,2.05,0.0,21-DEC-18,09-OCT-19,6679.0,L&T Finance Holdings Limited,Listed,0,0,0,110.4,107.7,2659179.0,42.89,19-JUL-19,5.0,10.0,159.25,,False,INE498L01015,109.75,78.6,N,,,108.0,1.9,107.7,No Band,96.95,118.45,ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,6200515.0,,28-Nov-2019 10:00:00,10.87,109.75,109.8,109.85,109.9,109.95,6067.0,22435.0,29136.0,34120.0,23613.0,EQ,,L&amp;TFH,3006613.0,2226145.0,8962.8,8215968.0,10.87
,15.87,109.09,107.7,29-JUL-19,23-JUL-19,109.75,109.7,109.65,109.6,109.55,2499.0,7782.0,10670.0,12333.0,14588.0,2.05,0.0,21-DEC-18,09-OCT-19,6679.0,L&T Finance Holdings Limited,Listed,0,0,0,110.4,107.7,2659179.0,42.89,19-JUL-19,5.0,10.0,159.25,,False,INE498L01015,109.75,78.6,N,,,108.0,1.9,107.7,No Band,96.95,118.45,ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,6200515.0,,28-Nov-2019 10:00:00,10.87,109.8,109.85,109.9,109.95,110.0,1557.0,19493.0,21443.0,26113.0,54456.0,EQ,,L&amp;TFH,3025704.0,2226362.0,8995.56,8246000.0,10.87
,15.87,109.13,107.7,29-JUL-19,23-JUL-19,110.15,110.1,110.05,110.0,109.95,15817.0,17052.0,17575.0,29453.0,13182.0,2.45,0.0,21-DEC-18,09-OCT-19,6679.0,L&T Finance Holdings Limited,Listed,0,0,0,110.4,107.7,2659179.0,42.89,19-JUL-19,5.0,10.0,159.25,,False,INE498L01015,110.15,78.6,N,,,108.0,2.27,107.7,No Band,96.95,118.45,ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,6200515.0,,28-Nov-2019 10:00:00,10.87,110.2,110.25,110.3,110.35,110.4,12671.0,21266.0,17738.0,31670.0,81196.0,EQ,,L&amp;TFH,3085333.0,2114087.0,9381.93,8597024.0,10.87
,15.87,109.14,107.7,29-JUL-19,23-JUL-19,110.2,110.15,110.1,110.05,110.0,6729.0,17030.0,6160.0,19395.0,34439.0,2.5,0.0,21-DEC-18,09-OCT-19,6679.0,L&T Finance Holdings Limited,Listed,0,0,0,110.4,107.7,2659179.0,42.89,19-JUL-19,5.0,10.0,159.25,,False,INE498L01015,110.2,78.6,N,,,108.0,2.32,107.7,No Band,96.95,118.45,ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,6200515.0,,28-Nov-2019 10:00:00,10.87,110.25,110.3,110.35,110.4,110.45,144.0,13908.0,27769.0,72818.0,24389.0,EQ,,L&amp;TFH,3086366.0,2087783.0,9499.15,8703633.0,10.87
